ps,num-cpus,runtime,power,arch,cpu-clock,isa,l1d_assoc,l1d_cache_lines,l1d_shared_by_threads,l1d_size,l2_assoc,l2_cache_lines,l2_shared_by_threads,l2_size,l3_assoc,l3_cache_lines,l3_shared_by_threads,l3_size,mem-size,mem-type,mem_clock,num-cpu,bus_speed
25000,17,12718.2836,93.85779855,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
25000,18,12602.1877,94.17227614,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
25000,19,13584.9436,88.13922496,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
25000,2,10171.435,49.72628739,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
25000,20,12902.6488,95.69600933,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
25000,21,13117.8327,97.51068864,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
25000,22,13005.3831,98.26983105,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
25000,23,13462.676,99.38048721,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
25000,24,17558.3201,89.94925431,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
25000,3,10501.5326,56.2746051,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
25000,4,7587.0121,70.78242303,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
25000,5,10341.8311,63.10475328,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
25000,6,11659.9341,67.857236,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
25000,7,8449.1795,80.46551739,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
25000,8,11637.0342,74.66703157,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
25000,9,8514.7565,86.33516414,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
30000,1,6362.6397,50.64750091,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
30000,10,11164.8392,89.2010339,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
30000,11,12151.0794,91.20983935,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
30000,12,11792.182,97.03250001,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
30000,13,12759.9891,97.06641521,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
30000,14,14408.5686,95.32808138,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
30000,15,14863.806,95.14868534,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
30000,16,14723.411,97.34657954,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
30000,17,15060.4492,97.91077812,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
30000,18,15275.1821,96.7688431,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
30000,19,15137.2821,98.76315907,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
30000,2,13399.5689,48.66617015,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
30000,20,15430.1858,98.2697629,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
30000,21,15471.4778,99.04285937,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
30000,22,15415.2695,99.99417785,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
30000,23,15612.4742,100.8122467,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
30000,24,22237.0264,76.93592071,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
30000,3,14785.0426,49.23966198,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
30000,4,8991.7568,74.92010905,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
30000,5,12222.6045,63.1512948,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
30000,6,13087.1723,72.2147442,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
30000,7,10709.1091,81.55866112,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
30000,8,12024.9005,76.35028664,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
30000,9,12250.8748,84.83443158,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
3000,1,718.683,44.30604314,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
3000,10,2132.298,62.70830813,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
3000,11,2072.774,68.83326402,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
3000,12,1890.55,80.60209992,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
3000,13,2011.1291,68.34852124,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
3000,14,2700.919,67.58529227,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
3000,15,2951.2521,66.49736903,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
3000,16,3189.4264,68.05875815,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
3000,17,2888.8466,70.60762589,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
3000,18,3000.0922,66.31966178,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
3000,19,3089.5228,71.00132098,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
3000,2,1292.1657,49.19400043,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
3000,20,3432.8799,70.02208263,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
3000,21,3593.6936,67.45427601,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
3000,22,3419.7849,70.04841152,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
3000,23,3359.1909,69.87798758,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
3000,24,7552.9021,77.0206329,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
3000,3,1480.6836,55.14567731,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
3000,4,1611.2433,58.09141301,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
3000,5,1622.9411,50.43411619,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
3000,6,1872.7984,56.91167827,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
3000,7,1733.0344,61.50691527,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
3000,8,1892.3618,63.35569657,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
3000,9,1938.4857,64.33382511,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
35000,1,11594.7147,42.63235559,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
35000,10,12298.5944,93.59781798,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
35000,11,12300.162,97.10242841,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
35000,12,12959.1142,97.79396033,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
35000,13,14596.0072,98.0370577,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
35000,14,16428.59,96.82730533,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
35000,15,16969.4353,96.13761867,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
35000,16,17264.6081,97.46605832,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
35000,17,17279.917,97.01943592,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
35000,18,17348.8941,99.52662631,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
35000,19,17169.661,98.27644821,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
35000,2,18289.0448,41.92947245,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
35000,20,17747.5044,99.14742154,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
35000,21,17538.3697,101.3348065,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
35000,22,17868.146,101.3969328,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
35000,23,18867.3689,99.92810391,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
35000,24,22559.8555,76.04059343,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
35000,3,14694.2446,54.01048653,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
35000,4,10465.0949,73.08245241,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
35000,5,11236.4587,70.89749727,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
35000,6,13346.8319,76.89886317,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
35000,7,14520.4844,76.96876834,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
35000,8,14027.2818,80.96012586,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
35000,9,11793.2812,89.84695455,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,1,8659.6077,49.85323989,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,10,13782.9228,94.60690007,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,11,13886.2204,96.61200538,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,12,14236.5106,101.1244427,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,13,16794.6227,98.22793459,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,14,18762.8104,95.15039389,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,15,19639.6076,93.33266414,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,16,19323.0248,98.16609044,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,17,19804.3888,91.87298928,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,18,20044.783,97.87389567,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,19,20001.9177,98.39586531,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,2,17125.3509,48.82882721,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,20,20312.1311,98.51883538,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,21,19976.7096,101.1749402,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,22,21393.084,61.25032277,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,23,21282.6806,96.20592154,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,24,24619.0567,59.47207961,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,3,16801.3164,55.17502783,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,4,11869.5871,74.62657231,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,5,12255.4993,76.66252325,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,6,18989.918,63.51708838,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,7,14357.2853,80.31784393,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,8,13178.6931,86.20875313,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
40000,9,13322.7626,91.54566036,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,1,787.9941,53.12539777,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,10,2453.2273,63.47626247,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,11,2547.4212,77.61751374,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,12,2100.9396,79.88187761,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,13,2343.4755,81.36504947,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,14,3119.8658,72.40349889,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,15,3304.5278,71.81836993,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,16,3247.8403,73.78355395,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,17,3447.3409,75.55124589,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,18,4010.3915,68.58672027,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,19,3470.7289,76.37024027,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,2,1807.5782,52.8146998,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,20,3696.4684,69.37115978,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,21,3858.6526,69.35122898,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,22,3770.5312,74.29748891,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,23,3957.7792,71.04135572,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,24,8501.0422,77.80366036,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,3,1854.7156,56.38082734,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,4,2088.7979,58.11543568,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,5,1996.9467,56.32558946,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,6,2220.3895,59.62255721,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,7,2177.1739,60.81172478,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,8,2166.5078,61.32666589,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
4000,9,2393.4887,57.97925848,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,1,980.0048,50.89281195,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,10,2747.2981,72.58487894,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,11,2872.1998,72.11131343,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,12,2366.7238,83.06613556,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,13,2635.0771,76.69942561,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,14,3717.2345,72.98675938,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,15,4001.4585,73.59031713,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,16,3756.9486,76.82460708,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,17,4176.932,74.93734636,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,18,3915.5855,71.50756892,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,19,4015.3329,74.99826478,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,2,2135.6017,47.71479626,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,20,4268.4469,73.14623031,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,21,4467.3321,71.25257153,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,22,4300.2351,73.39789399,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,23,5339.6831,73.17114006,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,24,7944.2022,78.24114799,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,3,2222.3153,56.81970511,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,4,2403.9701,57.64576689,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,5,2445.3325,61.34069702,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,6,2309.373,66.76063157,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,7,2666.4555,68.26770595,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,8,2589.8558,59.04772768,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
5000,9,2672.6863,66.84746354,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
6000,1,1097.6272,49.82493145,IntelXeonE52620_DDR41866_16GB,2.4,X86_64,8,64,1,32,8,64,1,256,8,64,12,15360,16,DDR4,1866,12,32768
